"ID","NAME","DESCRIPTION"
"S1311.UA","Central government excluding social security, Ukraine","Central government excluding social security, Ukraine"
"S1311.US","Central government excluding social security, United States of America (the)","Central government excluding social security, United States excluding American Samoa (AS), Guam (GU), Northern Mariana Islands (MP), Puerto Rico (PR), United States Minor Outlying Islands (UM), Virgin Islands, U.S. (VI)"
"S1311.VA","Central government excluding social security, Holy See (the)","Central government excluding social security, Holy See (the)"
"S1311.VE","Central government excluding social security, Venezuela (Bolivarian Republic of)","Central government excluding social security, Venezuela (Bolivarian Republic of)"
"S1311.VG","Central government excluding social security, Virgin Islands (British)","Central government excluding social security, Virgin Islands (British)"
"S1311.ZA","Central government excluding social security, South Africa","Central government excluding social security, South Africa"
"S1311.ZM","Central government excluding social security, Zambia","Central government excluding social security, Zambia"
"S1312.AE","State government excluding social security, United Arab Emirates (the)","State government excluding social security, United Arab Emirates (the)"
"S1312.AF","State government excluding social security, Afghanistan","State government excluding social security, Afghanistan"
"S1312.AL","State government excluding social security, Albania","State government excluding social security, Albania"
"S1312.AO","State government excluding social security, Angola","State government excluding social security, Angola"
"S1312.AR","State government excluding social security, Argentina","State government excluding social security, Argentina"
"S1312.AT","State government excluding social security, Austria","State government excluding social security, Austria"
"S1312.AU","State government excluding social security, Australia","State government excluding social security, Australia"
"S1312.BE","State government excluding social security, Belgium","State government excluding social security, Belgium"
"S1312.BG","State government excluding social security, Bulgaria","State government excluding social security, Bulgaria"
"S1312.BH","State government excluding social security, Bahrain","State government excluding social security, Bahrain"
"S1312.BJ","State government excluding social security, Benin","State government excluding social security, Benin"
"S1312.BM","State government excluding social security, Bermuda","State government excluding social security, Bermuda"
"S1312.BR","State government excluding social security, Brazil","State government excluding social security, Brazil"
"S1312.BS","State government excluding social security, Bahamas (the)","State government excluding social security, Bahamas (the)"
"S1312.BY","State government excluding social security, Belarus","State government excluding social security, Belarus"
"S1312.BZ","State government excluding social security, Belize","State government excluding social security, Belize"
"S1312.CA","State government excluding social security, Canada","State government excluding social security, Canada"
"S1312.CG","State government excluding social security, Congo (the)","State government excluding social security, Congo (the)"
"S1312.CH","State government excluding social security, Switzerland","State government excluding social security, Switzerland"
"S1312.CL","State government excluding social security, Chile","State government excluding social security, Chile"
"S1312.CM","State government excluding social security, Cameroon","State government excluding social security, Cameroon"
"S1312.CN","State government excluding social security, China","State government excluding social security, China excluding Taiwan (TW), Hong Kong (HK), Macao (MO)"
"S1312.CO","State government excluding social security, Colombia","State government excluding social security, Colombia"
"S1312.CW","State government excluding social security, Curacao","State government excluding social security, Curacao"
"S1312.CY","State government excluding social security, Cyprus","State government excluding social security, Cyprus"
"S1312.CZ","State government excluding social security, Czechia","State government excluding social security, Czechia"
"S1312.DE","State government excluding social security, Germany","State government excluding social security, Germany"
"S1312.DK","State government excluding social security, Denmark","State government excluding social security, Denmark"
"S1312.DO","State government excluding social security, Dominican Republic (the)","State government excluding social security, Dominican Republic (the)"
"S1312.EG","State government excluding social security, Egypt","State government excluding social security, Egypt"
"S1312.ER","State government excluding social security, Eritrea","State government excluding social security, Eritrea"
"S1312.ES","State government excluding social security, Spain","State government excluding social security, Spain"
"S1312.FI","State government excluding social security, Finland","State government excluding social security, Finland excluding Aland (AX)"
"S1312.FO","State government excluding social security, Faroe Islands (the)","State government excluding social security, Faroe Islands (the)"
"S1312.FR","State government excluding social security, France","State government excluding social security, France excluding Guadeloupe (GP), Guyane (GF), La Réunion (RE), Martinique (MQ), Mayotte (YT), Nouvelle-Calédonie (NC), Polynésie française (PF), Saint-Barthélemy (BL), Saint-Martin (MF), Saint-Pierre-et-Miquelon (PM), Terres australes françaises (TF), Wallis-et-Futuna (WF)"
"S1312.GB","State government excluding social security, United Kingdom of Great Britain and Northern Ireland (the)","State government excluding social security, United Kingdom of Great Britain and Northern Ireland (the)"
"S1312.GE","State government excluding social security, Georgia","State government excluding social security, Georgia"
"S1312.GG","State government excluding social security, Guernsey","State government excluding social security, Guernsey"
"S1312.GI","State government excluding social security, Gibraltar","State government excluding social security, Gibraltar"
"S1312.GR","State government excluding social security, Greece","State government excluding social security, Greece"
"S1312.HK","State government excluding social security, Hong Kong","State government excluding social security, Hong Kong"
"S1312.HR","State government excluding social security, Croatia","State government excluding social security, Croatia"
"S1312.HU","State government excluding social security, Hungary","State government excluding social security, Hungary"
"S1312.ID","State government excluding social security, Indonesia","State government excluding social security, Indonesia"
"S1312.IE","State government excluding social security, Ireland","State government excluding social security, Ireland"
"S1312.IL","State government excluding social security, Israel","State government excluding social security, Israel"
"S1312.IM","State government excluding social security, Isle of Man","State government excluding social security, Isle of Man"
"S1312.IN","State government excluding social security, India","State government excluding social security, India"
"S1312.IO","State government excluding social security, British Indian Ocean Territory (the)","State government excluding social security, British Indian Ocean Territory (the)"
"S1312.IS","State government excluding social security, Iceland","State government excluding social security, Iceland"
"S1312.IT","State government excluding social security, Italy","State government excluding social security, Italy"
"S1312.JE","State government excluding social security, Jersey","State government excluding social security, Jersey"
"S1312.JP","State government excluding social security, Japan","State government excluding social security, Japan"
"S1312.KE","State government excluding social security, Kenya","State government excluding social security, Kenya"
"S1312.KR","State government excluding social security, Korea (the Republic of)","State government excluding social security, Korea (the Republic of)"
"S1312.KY","State government excluding social security, Cayman Islands (the)","State government excluding social security, Cayman Islands (the)"
"S1312.KZ","State government excluding social security, Kazakhstan","State government excluding social security, Kazakhstan"
"S1312.LB","State government excluding social security, Lebanon","State government excluding social security, Lebanon"
"S1312.LR","State government excluding social security, Liberia","State government excluding social security, Liberia"
"S1312.LU","State government excluding social security, Luxembourg","State government excluding social security, Luxembourg"
"S1312.LV","State government excluding social security, Latvia","State government excluding social security, Latvia"
"S1312.LY","State government excluding social security, Libya","State government excluding social security, Libya"
"S1312.ME","State government excluding social security, Montenegro","State government excluding social security, Montenegro"
"S1312.MH","State government excluding social security, Marshall Islands (the)","State government excluding social security, Marshall Islands (the)"
"S1312.MK","State government excluding social security, Macedonia (the former Yugoslav Republic of)","State government excluding social security, Macedonia (the former Yugoslav Republic of)"
